site,url,section,title,date,author,full_text,Media
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1457133/thessaloniki-profylakisteos-o-deliveras-pou-edeire-mexri-thanatou-50xrono,ΕΛΛΑΔΑ,Θεσσαλονίκη: Προφυλακιστέος ο ντελιβεράς που έδειρε μέχρι θανάτου 50χρονο,2023-08-10T17:10:12+03:00,Newsbomb,"Newsbomb Εναντίον του ασκήθηκε δίωξη κακουργηματικού χαρακτήρα για πρόκληση βαριάς σκοπούμενης θανατηφόρας σωματικής βλάβης Προφυλακιστέος κρίθηκε με σύμφωνη γνώμη ανακριτή και εισαγγελέα ο 27χρονος ντελιβεράς που ξυλοκόπησε μέχρι θανάτου έναν 50χρονο στο κέντρο της Θεσσαλονίκης επειδή του έκανε παρατήρηση. Υπενθυμίζεται πως του ασκήθηκε δίωξη κακουργηματικού χαρακτήρα για πρόκληση βαριάς σκοπούμενης θανατηφόρας σωματικής βλάβης. Όλα ξεκίνησαν στον πεζόδρομο της Αγίας Σοφίας, όταν οι δύο άντρες διαπληκτίστηκαν μεταξύ τους. Ο καβγάς άρχισε έπειτα από παρατήρηση του μεσήλικα στον διανομέα, ο οποίος πέρασε με το μηχανάκι του, από τον πεζόδρομο. Κατά το επεισόδιο, ο διανομέας χτύπησε με γροθιές τον ηλικιωμένο άνδρα, ο οποίος λιποθύμησε και λίγο αργότερα, κατέληξε στο νοσοκομείο. ",False
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1457129/koronoios-eody-sto-11-ton-krousmaton-i-metallaksi-eris,ΕΛΛΑΔΑ,Κορονοϊός - ΕΟΔΥ: Στο 11% των κρουσμάτων η μετάλλαξη Eris,2023-08-10T16:45:08+03:00,Newsbomb,"Newsbomb Το 11% των κρουσμάτων SARS-CoV-2 οφείλεται στην νέα υπο-παραλλαγή Eris και τα κρούσματα που έχουν καταγραφεί έως σήμερα είναι 41, όλα από την Κρήτη Αύξηση παρουσιάζει η θετικότητα των δειγμάτων για SARS-CoV-2 και οι εισαγωγές στα νοσοκομεία, σύμφωνα με την εβδομαδιαία επιδημιολογική έκθεση του ΕΟΔΥ για τις ιογενείς λοιμώξεις του αναπνευστικού συστήματος (SARS-CoV-2, ιοί γρίπης και αναπνευστικός συγκυτιακός ιός – RSV). Το 11% των κρουσμάτων SARS-CoV-2 οφείλεται στην νέα υπο-παραλλαγή Eris και τα κρούσματα που έχουν καταγραφεί έως σήμερα είναι 41, όλα από την Κρήτη. Αναμένονται αποτελέσματα και από άλλες περιοχές. Ιός SARS-CoV-2 – λοίμωξη COVID-19: Η θετικότητα στο σύνολο των ελεγχθέντων δειγμάτων παρουσίασε αύξηση σε σχέση με την προηγούμενη εβδομάδα. Ο αριθμός των εισαγωγών για COVID-19 (n=469) παρουσίασε αύξηση σε σχέση με την προηγούμενη εβδομάδα και αύξηση 78% σε σχέση με τον μέσο εβδομαδιαίο αριθμό νέων εισαγωγών κατά τις προηγούμενες 4 εβδομάδες. Ο αριθμός των νέων διασωληνώσεων (n=8) παρουσίασε μείωση σε σχέση με την προηγούμενη εβδομάδα και αύξηση 33% σε σχέση με τον μέσο εβδομαδιαίο αριθμό νέων διασωληνώσεων κατά τις προηγούμενες 4 εβδομάδες. Ο αριθμός των ασθενών με λοίμωξη COVID-19 που νοσηλεύονται διασωληνωμένοι είναι 18. Καταγράφηκαν 22 θάνατοι με διάμεση ηλικία τα 86 έτη (εύρος 69-97 έτη). Στο 11% των δειγμάτων SARS-CoV2 η νέα υπο-παραλλαγή Eris Κατά τις τελευταίες εβδομάδες όλα τα αλληλουχηθέντα στελέχη ανήκαν στις υπο-παραλλαγές ΒΑ.2 και ΒΑ.5 της Όμικρον, με τη ΒΑ.2 να υπερτερεί. Η συχνότερη υπο-παραλλαγή της ΒΑ.2 ήταν η XBB.1.5 (77%), ακολουθούμενη από την XBB.1.16 (11%) και την EG.5.1 (11%). Όσον αφορά στη νέα υπο-παραλλαγή του στελέχους Όμικρον EG.5.1, που χαρακτηρίστηκε ως υποπαραλλαγή επιδημιολογικού ενδιαφέροντος από τον Παγκόσμιο Οργανισμό Υγείας, τα δεδομένα αυτήν τη στιγμή έχουν ως εξής:  α) δεν υπάρχει ένδειξη ότι προκαλεί πιο σοβαρή νόσο β) στο Ηνωμένο Βασίλειο η αύξηση της συγκεκριμένης υπο-παραλλαγής τον τελευταίο μήνα συνοδεύτηκε από αυξημένη νοσηρότητα στην κοινότητα γ) στην Ελλάδα έχουν καταγραφεί συνολικά 41 θετικά δείγματα της υπο-παραλλαγής EG.5.1 με ημερομηνία λήψης δείγματος από 31/5 έως και 27/7 δ) από τα αποτελέσματα γονιδιωματικής ανάλυσης το 94% αφορούσε σε δείγματα που εστάλησαν από το Ιολογικό Εργαστήριο – ΠΕΔΥ Κρήτης. Αναμένονται τα αποτελέσματα της ανάλυσης δειγμάτων από τις υπόλοιπες περιοχές της χώρας. Η επιτήρηση του ιικού φορτίου στα αστικά λύματα έδειξε αύξηση της κυκλοφορίας του ιού SARSCoV-2 σε 9 από τις 10 περιοχές που ελέγχθηκαν. Ιός της γρίπης: Η θετικότητα για γρίπη στην κοινότητα παραμένει κάτω του 10% (sentinel). Δεν καταγράφηκε νέο σοβαρό κρούσμα εργαστηριακά επιβεβαιωμένης γρίπης με νοσηλεία σε ΜΕΘ, ούτε νέος θάνατος από εργαστηριακά επιβεβαιωμένη γρίπη.  Γριπώδεις συνδρομές (ανεξαρτήτως παθογόνου): Παραμένουν σε χαμηλά επίπεδα Αναπνευστικός συγκυτιακός ιός – RSV: Όλα τα εξετασθέντα δείγματα ήταν αρνητικά για RSV.",False
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1457128/mixalis-katsouris-9-kroates-treis-ellines-kai-enas-alvanos-sto-mikroskopio-gia-ti-dolofonia,ΕΛΛΑΔΑ,"Μιχάλης Κατσουρής: 9 Κροάτες, τρεις Έλληνες και ένας Αλβανός στο μικροσκόπιο για τη δολοφονία",2023-08-10T16:43:08+03:00,Newsbomb,"Newsbomb Η ομάδα των 13 χούλιγκαν, που σχηματίστηκε με βάση το παρελθόν και τη δράση τους, απαρτίζεται από 9 Κροάτες χούλιγκαν της Ντιναμό Ζάγκρεμπ, έναν Αλβανό και τρεις Έλληνες Οι αστυνομικοί που ψάχνουν τον δολοφόνο του 29χρονου Μιχάλη Κατσουρή, που έπεσε νεκρός μετά την επιδρομή των χούλιγκαν - Κροατών και Ελλήνων - το βράδυ της Δευτέρας στη Νέα Φιλαδέλφεια, έχουν επικεντρώσει τις έρευνές τους σε μια λίστα 13 ατόμων. Η ομάδα των 13 χούλιγκαν, που σχηματίστηκε με βάση το παρελθόν και τη δράση τους, απαρτίζεται από 9 Κροάτες χούλιγκαν της Ντιναμό Ζάγκρεμπ, έναν Αλβανό και τρεις Έλληνες. Όπως αναφέρει στο ρεπορτάζ του ο ΣΚΑΪ, στην κατοχή του 22χρονου Αλβανού, ο οποίος είναι οργανωμένος οπαδός, εντοπίστηκε ένας αναδιπλούμενος σουγιάς. Όσον αφορά τους τρεις Έλληνες, στο ρεπορτάζ του ο ΣΚΑΪ αναφέρει ότι πρόκειται για οργανωμένους οπαδούς, με τους δύο να έχουν συλληφθεί και τον τρίτο να παραμένει ασύλληπτος αν και το όνομά του βρίσκεται στη δικογραφία.  O πρώτος είναι ηλικίας 27 ετών και φέρεται να έχει απασχολήσει πρόσφατα τις Αρχές, καθώς το όνομά του εμφανίζεται σε δικογραφία που σχηματίστηκε στις 9 Μαρτίου για τη δράση ομάδας που έκανε ληστρικές επιδρομές, κλοπές και επιθέσεις σε συνδέσμους. Η ομάδα αυτή, μάλιστα, φέρεται να έχει για αρχηγό μια γυναίκα η οποία παραμένει στη φυλακή δυνάμει της εν λόγω δικογραφίας. Ο δεύτερος οργανωμένος οπαδός είναι επίσης 27 ετών και περιλαμβάνεται στην ομάδα των 13 που έχουν μπει στο «μικροσκόπιο» των αστυνομικών που ερευνούν την δολοφονία του 29χρονου φιλάθλου της ΑΕΚ. Κατά πληροφορίες στο παρελθόν έχει και αυτός συμμετοχή σε επεισόδια αθλητικής βίας. Ο τρίτος Έλληνας, τα στοιχεία του οποίου - πέραν του ονόματος- δεν περιλαμβάνονται στη δικογραφία εμφανίζεται να έχει κάνει αναρτήσεις στα social media για την παρουσία και συμμετοχή του στη φονική επιδρομή με βαρείς χαρακτηρισμούς για την ΑΕΚ αλλά και το θύμα. Στην πόλη όπου έμενε, την Ελευσίνα θα κηδευθεί ο δολοφονημένος οπαδός της ΑΕΚ, Μιχάλης Κατσουρής, ο οποίος έχασε τη ζωή του στα άγρια επεισόδια της Δευτέρας στη Νέα Φιλαδέλφεια. Η οικογένειά του ζήτησε αντί στεφάνων να κατατεθούν δωρεές υπέρ του σωματείου «ΕΛΠΙΔΑ -ΣΥΛΛΟΓΟΣ ΦΙΛΩΝ ΠΑΙΔΙΩΝ ΜΕ ΚΑΡΚΙΝΟ». Η ΠΑΕ ΑΕΚ κοινοποίησε το μήνυμα της οικογένειας, στο οποίο εξηγούν τους λόγους που επιθυμούν να γίνουν οι δωρεές υπέρ της ΕΛΠΙΔΑΣ και ραγίζουν καρδιές. «Ο Μιχάλης μας ήταν παιδί ευαίσθητο, καλόκαρδο που βοήθησε με αυτοθυσία στις φωτιές, βοηθούσε άστεγους και είχε μεγάλη πίστη στο Θεό. Γι' αυτό η οικογένεια του, αποφασίσαμε αντί στεφάνων να γίνουν δωρεές για μικρά παιδιά, υπέρ του Σωματείου ""ΕΛΠΙΔΑ -ΣΥΛΛΟΓΟΣ ΦΙΛΩΝ ΠΑΙΔΙΩΝ ΜΕ ΚΑΡΚΙΝΟ"" στη μνήμη του αδικοχαμένου μας», γράφουν στο μήνυμά τους. Η Εξόδιος Ακολουθία του Μιχάλη Κατσουρή, θα γίνει την Παρασκευή (11/8) στις 17:00 στον Ιερό Ναό Αγίου Κωνσταντίνου στην Ελευσίνα, πόλη στην οποία έμενε. Την ίδια ώρα εξιτήριο από το νοσοκομείο Ερυθρός Σταυρός, όπου νοσηλευόταν με συπμτώματα εμφράγματος από την Τρίτη, έλαβε η μητέρα του 29χρονου. Εξιτήριο έχει λάβει επίσης ο 37χρονος Κροάτης, ο οποίος νοσηλευόταν φρουρούμενος στην Α' Χειρουργική Κλινική, ενώ αναμένεται να λάβουν ακόμα δύο Έλληνες, ένας 48χρονος και ένας 47χρονος. Στο νοσοκομείο παραμένει λόγω κεφαλαλγίας και επεισοδίων εμετών ο 26χρονος, ο οποίος είχε τραυματιστεί πιο σοβαρά. Ο 37χρονος Κροάτης χούλιγκαν αμέσως μετά το εξιτήριο που έλαβε μεταφέρθηκε στη ΓΑΔΑ, προκειμένου να του απαγγελθούν κατηγορίες. Αναλυτικά το ιατρικό ανακοινωθέν: 1) Ημεδαπός υπήκοος, (48 ετών), νοσηλεύεται στη Νευροχειρουργική Κλινική σε σταθερή κατάσταση, σιτίζεται, είναι περιπατητικός και εκκρεμεί ο επαναληπτικός απεικονιστικός έλεγχος προκειμένου να δοθεί σήμερα εξιτήριο. 2) Ημεδαπός υπήκοος, (47 ετών), νοσηλεύεται στη Νευροχειρουργική Κλινική σε σταθερή κατάσταση, σιτίζεται, είναι περιπατητικός και εκκρεμεί ο επαναληπτικός απεικονιστικός έλεγχος προκειμένου να δοθεί σήμερα εξιτήριο. 3) Ημεδαπός υπήκοος, (26 ετών), νοσηλεύεται στη Νευροχειρουργική Κλινική σε σταθερή κατάσταση, έχει κεφαλαλγία και επεισόδια εμέτων. Συνεχίζεται η παρακολούθηση και η νοσηλεία του. 4) Αλλοδαπός υπήκοος (Κροάτης), (37 ετών), της Α' Χειρουργική Κλινική, ολοκλήρωσε τον απεικονιστικό και εργαστηριακό έλεγχο και έλαβε ιατρικό εξιτήριο στις 12:30, από το νοσοκομείο. 5) Η μητέρα του θανόντος Κ.Μ., ύστερα από τον πλήρη καρδιολογικό έλεγχο που ολοκλήρωσε χωρίς ευρήματα, έλαβε εξιτήριο από το Νοσοκομείο μας στις 09/08/2023 στις 19:00.",True
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1457124/seismos-tora-konta-stin-alonniso,ΕΛΛΑΔΑ,Σεισμός κοντά στη Σκιάθο,2023-08-10T16:33:53+03:00,Newsbomb,"Newsbomb Σεισμός 3,6 Ρίχτερ ανοιχτά της Σκιάθου - Αισθητός στις Σποράδες Σεισμική δόνηση σημειώθηκε το μεσημέρι της Πέμπτης στη θαλάσσια περιοχή του Αιγαίου ανοιχτά της Αλοννήσου. Σύμφωνα με την Αναθεωρημένη Λύση του Γεωδυναμικού Ινστιτούτου Αθηνών ο σεισμός ήταν μεγέθους 3,6 Ρίχτερ και σημειώθηκε 42 χιλιόμετρα βόρεια βορειοανατολικά της Σκιάθου. Το εστιακό βάθος υπολογίζεται στα 17,1 χιλιόμετρα. Ο σεισμός έγινε αισθητός στις Σποράδες αλλά δεν ανησυχεί καθώς το επίκεντρο ήταν σε θαλάσσια περιοχή.",True
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1457123/nea-filadelfeia-ayrio-i-kideia-tou-mixali-eksitirio-gia-tin-mitera-tou-kai-ton-kroati-xoyligkan,ΕΛΛΑΔΑ,Νέα Φιλαδέλφεια: Αύριο η κηδεία του Μιχάλη - Εξιτήριο για την μητέρα του και τον Κροάτη χούλιγκαν,2023-08-10T16:33:17+03:00,Newsbomb,"Newsbomb Η οικογένειά του Μιχάλη Κατσουρή ζήτησε αντί στεφάνων να κατατεθούν δωρεές υπέρ του σωματείου «ΕΛΠΙΔΑ -ΣΥΛΛΟΓΟΣ ΦΙΛΩΝ ΠΑΙΔΙΩΝ ΜΕ ΚΑΡΚΙΝΟ». Στην πόλη όπου έμενε, την Ελευσίνα θα κηδευθεί ο δολοφονημένος οπαδός της ΑΕΚ, Μιχάλης Κατσουρής, ο οποίος έχασε τη ζωή του στα άγρια επεισόδια της Δευτέρας στη Νέα Φιλαδέλφεια. Η οικογένειά του ζήτησε αντί στεφάνων να κατατεθούν δωρεές υπέρ του σωματείου «ΕΛΠΙΔΑ -ΣΥΛΛΟΓΟΣ ΦΙΛΩΝ ΠΑΙΔΙΩΝ ΜΕ ΚΑΡΚΙΝΟ». Η ΠΑΕ ΑΕΚ κοινοποίησε το μήνυμα της οικογένειας, στο οποίο εξηγούν τους λόγους που επιθυμούν να γίνουν οι δωρεές υπέρ της ΕΛΠΙΔΑΣ και ραγίζουν καρδιές. «Ο Μιχάλης μας ήταν παιδί ευαίσθητο, καλόκαρδο που βοήθησε με αυτοθυσία στις φωτιές, βοηθούσε άστεγους και είχε μεγάλη πίστη στο Θεό. Γι' αυτό η οικογένεια του, αποφασίσαμε αντί στεφάνων να γίνουν δωρεές για μικρά παιδιά, υπέρ του Σωματείου ""ΕΛΠΙΔΑ -ΣΥΛΛΟΓΟΣ ΦΙΛΩΝ ΠΑΙΔΙΩΝ ΜΕ ΚΑΡΚΙΝΟ"" στη μνήμη του αδικοχαμένου μας», γράφουν στο μήνυμά τους.  Η Εξόδιος Ακολουθία του Μιχάλη Κατσουρή, θα γίνει την Παρασκευή (11/8) στις 17:00 στον Ιερό Ναό Αγίου Κωνσταντίνου στην Ελευσίνα, πόλη στην οποία έμενε. Την ίδια ώρα εξιτήριο από το νοσοκομείο Ερυθρός Σταυρός, όπου νοσηλευόταν με συπμτώματα εμφράγματος από την Τρίτη, έλαβε η μητέρα του 29χρονου. Εξιτήριο έχει λάβει επίσης ο 37χρονος Κροάτης, ο οποίος νοσηλευόταν φρουρούμενος στην Α' Χειρουργική Κλινική, ενώ αναμένεται να λάβουν ακόμα δύο Έλληνες, ένας 48χρονος και ένας 47χρονος. Στο νοσοκομείο παραμένει λόγω κεφαλαλγίας και επεισοδίων εμετών ο 26χρονος, ο οποίος είχε τραυματιστεί πιο σοβαρά. Ο 37χρονος Κροάτης χούλιγκαν αμέσως μετά το εξιτήριο που έλαβε μεταφέρθηκε στη ΓΑΔΑ, προκειμένου να του απαγγελθούν κατηγορίες. Αναλυτικά το ιατρικό ανακοινωθέν: 1) Ημεδαπός υπήκοος, (48 ετών), νοσηλεύεται στη Νευροχειρουργική Κλινική σε σταθερή κατάσταση, σιτίζεται, είναι περιπατητικός και εκκρεμεί ο επαναληπτικός απεικονιστικός έλεγχος προκειμένου να δοθεί σήμερα εξιτήριο. 2) Ημεδαπός υπήκοος, (47 ετών), νοσηλεύεται στη Νευροχειρουργική Κλινική σε σταθερή κατάσταση, σιτίζεται, είναι περιπατητικός και εκκρεμεί ο επαναληπτικός απεικονιστικός έλεγχος προκειμένου να δοθεί σήμερα εξιτήριο. 3) Ημεδαπός υπήκοος, (26 ετών), νοσηλεύεται στη Νευροχειρουργική Κλινική σε σταθερή κατάσταση, έχει κεφαλαλγία και επεισόδια εμέτων. Συνεχίζεται η παρακολούθηση και η νοσηλεία του. 4) Αλλοδαπός υπήκοος (Κροάτης), (37 ετών), της Α' Χειρουργική Κλινική, ολοκλήρωσε τον απεικονιστικό και εργαστηριακό έλεγχο και έλαβε ιατρικό εξιτήριο στις 12:30, από το νοσοκομείο. 5) Η μητέρα του θανόντος Κ.Μ., ύστερα από τον πλήρη καρδιολογικό έλεγχο που ολοκλήρωσε χωρίς ευρήματα, έλαβε εξιτήριο από το Νοσοκομείο μας στις 09/08/2023 στις 19:00.",False
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1457103/mykoniatis-stirikse-anthropo-pou-zitise-voitheia-afto-pou-akoloythise-den-to-perimene-kaneis,ΕΛΛΑΔΑ,"Μυκονιάτης στήριξε άνθρωπο που ζήτησε βοήθεια: Αυτό που ακολούθησε, δεν το περίμενε κανείς",2023-08-10T16:27:03+03:00,Newsbomb,"Newsbomb Συγκινητική στιγμή στη Μύκονο, με πρωταγωνιστές έναν κάτοικο του νησιού και έναν influencer. Viral έχει γίνει το βίντεο που κυκλοφορεί στο TikTok, όπου ένας influencer έκανε ένα απίστευτο δώρο σε ένα Μυκονιάτη που προσφέρθηκε να βοηθήσει. Διαβάστε περισσότερα στο gazzetta.gr.",False
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1457118/koygias-gia-nea-filadelfeia-den-prokyptei-kanena-stoixeio-gia-ti-symmetoxi-tou-entolea-mou,ΕΛΛΑΔΑ,Κούγιας για Νέα Φιλαδέλφεια: Δεν προκύπτει κανένα στοιχείο για τη συμμετοχή του εντολέα μου,2023-08-10T16:19:22+03:00,Newsbomb,"Newsbomb Όπως επισημαίνει στην ανακοίνωσή του ο Αλέξης Κούγιας, ο εντολέας του Ι.Τ. συνελήφθη «χωρίς κανένα αντικειμενικό στοιχείο όπως κάμερες ασφάλειας της περιοχής ή αποτυπώματα σε κατασχεθέντα αντικείμενα Ο Αλέξης Κούγιας ρίχνει ευθύνες στην ΕΛ.ΑΣ. για την καταδρομική επίθεση αγνώστων σε καφετέρια πίσω από το γήπεδο του Παναθηναϊκού, που έγινε το πρωί της Πέμπτης, 10 Αυγούστου. O Αλέξης Κούγιας έχει αναλάβει την υπεράσπιση ενός Έλληνα εκ των συλληφθέντων για τα αιματηρά επεισόδια της Νέας Φιλαδέλφειας, ο οποίος είναι ο ιδιοκτήτης του καταστήματος που έγινε στόχος των αγνώστων. , στα οποία ευρέθησαν και αποτυπώματα και αίμα και αναμένεται να βρεθεί και DNA, ή οποιοδήποτε άλλο στοιχείο που να τον συνδέει με συμμετοχή στην οιανδήποτε πράξη, η οποία θα συνιστούσε και συμμετοχή του στα εγκλήματα, για τα οποία ασκήθηκε ποινική δίωξη». Μάλιστα, ο Αλέξης Κούγιας υπογραμμίζει ότι ο εντολέας του συνελήφθη επειδή είναι οργανωμένος οπαδός και «ένας νεαρός αστυνομικός της Ομάδας Δράσης της ΕΛ.ΑΣ τον είδε να περπατάει σε μια οδό κοντά στο σημείο, όπου έγιναν τα επεισόδια. Ο συγκεκριμένος εντολέας μου – κατηγορούμενος δεν φορούσε κουκούλα, δεν φορούσε κράνος, δεν είχε γάντια και κυρίως δεν ευρέθη στην κατοχή του κανένα μαχαίρι και κανένας σουγιάς από αυτούς που κατασχέθηκαν, κανένα ξύλο, κανένας σιδηρολοστός και κανένα αιχμηρό αντικείμενο».",False
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1457117/xania-oi-30-egkymonoyses-gynaikes-pou-ekmetallevotan-to-kykloma-zoysan-se-spitia-trogles,ΕΛΛΑΔΑ,Χανιά: Οι 30 εγκυμονούσες γυναίκες που εκμεταλλευόταν το κύκλωμα ζούσαν σε σπίτια - τρώγλες,2023-08-10T16:16:57+03:00,Newsbomb,"Newsbomb Σε σπίτια τρώγλες ζούσαν οι 30 γυναίκες που εκμεταλλευόταν το κύκλωμα εμπορίας με τα βρέφη στα Χανιά. Σοκάρουν οι πληροφορίες για τις γυναίκες που χρησιμοποιήθηκαν ως δότριες ωαρίων και ως παρένθετες μητέρες Σοκάρουν οι πληροφορίες που έρχονται στο φως για τις 30 γυναίκες που εκμεταλλευόταν το κύκλωμα και λειτουργούσαν ως παρένθετες μητέρες. Σύμφωνα με το cretalive.gr τουλάχιστον 30 νεαρές γυναίκες που βρίσκονται σε κατάσταση εγκυμοσύνης -κάποιες με την κοιλιά στο στόμα- «ξετρύπωσαν» από σπίτια-τρώγλες οι αστυνομικοί του Τμήματος Αντιμετώπισης Οργανωμένου Εγκλήματος Κρήτης. Πρόκειται για γυναίκες από την Μολδαβία, την Ουκρανία, τη Γεωργία, τη Ρουμανία και τη Βουλγαρία, γυναίκες που δεν είχαν ούτε να ζήσουν στα χωριά τους, και που χρησιμοποιήθηκαν στεγνά, σύμφωνα με την αστυνομία, από το κύκλωμα του μεγαλογιατρού ως δότριες ωαρίων και στην συνέχεια ως παρένθετες μητέρες. Γυναίκες που βρίσκονταν υπό επιτήρηση και τους επιτρεπόταν να βγουν μόνο για σούπερ-μάρκετ και για ιατρικές εξετάσεις στο …φημισμένο Κέντρο Υποβοηθούμενης Αναπαραγωγής. Στο χρονικό διάστημα που κράτησε η έρευνα του Τμήματος Αντιμετώπισης Οργανωμένου Εγκλήματος Κρήτης, το κύκλωμα φέρεται να είχε αλιεύσει και χρησιμοποιήσει περισσότερες από 100 γυναίκες. Επιπλέον μοναδικό κριτήριο ήταν η φτώχεια τους. Το μηνιαίο εισόδημα των 600 ευρώ που τους έδιναν για όσο χρονικό διάστημα έμεναν στην Κρήτη για τη διαδικασία της παρένθετης μητρότητας, στην πατρίδα τους ήταν το εισόδημα σχεδόν μισού χρόνου. Σε πολλές περιπτώσεις οι οικογένειες τους δεν γνώριζαν απολύτως τίποτα.  Όπως αναφέρει η αστυνομία το κύκλωμα είχε στήσει πλέον δικό του μηχανισμό σε Ελλάδα, Βαλκάνια και χώρες της ανατολικής Ευρώπης για να εντοπίζει τις κατάλληλες υποψήφιες παρένθετες μητέρες. Όπως έγραψε και χθες το Cretalive, ένα πρόγραμμα παρένθετης μητρότητας κόστιζε από 70.000 έως 120.000 ευρώ (το πακέτο). Στελέχη του Οργανωμένου ανέφεραν ότι είχε στηθεί μία «βιομηχανία» πάνω στον τομέα της υποβοηθούμενης αναπαραγωγής, όμως οι εμπλεκόμενοι φέρεται να ήταν πια αδίστακτοι προκειμένου να αποσπάσουν μεγάλα χρηματικά ποσά, εκμεταλλευόμενοι τη λαχτάρα ζευγαριών να αποκτήσουν παιδί. Όλες αυτές οι γυναίκες που σήμερα βρίσκονται σε κατάσταση εγκυμοσύνης στο πλαίσιο δράσεων του κυκλώματος αναμένεται να χαρακτηριστούν θύματα εμπορίας ανθρώπων προκειμένου να τύχουν της ανάλογης προστασίας τόσο σε επίπεδο εργασιακής εκμετάλλευσης όσο και σε σχέση με την εκμετάλλευση των ωαρίων. Εδώ στην Κρήτη βρίσκεται ήδη και η ΜΚΟ Α21. Το ερώτημα είναι τι θα απογίνουν αυτές οι γυναίκες και κυρίως τα βρέφη που κυοφορούν...",False
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1457114/nea-filadelfeia-nosileyetai-meta-apo-lipothymia-o-pateras-tou-mixali,ΕΛΛΑΔΑ,Νέα Φιλαδέλφεια: Νοσηλεύεται μετά από λιποθυμία ο πατέρας του Μιχάλη,2023-08-10T16:11:56+03:00,Newsbomb,"Newsbomb Στο «Θριάσιο» ο πατέρας του Μιχάλη Κατσουρή μετά από λιποθυμικό επεισόδιο που υπέστη. Τραγικές φιγούρες οι γονείς του Μιχάλη Κατσουρή που δολοφονήθηκε στη Νέα Φιλαδέλφεια. Μετά τα καρδιολογικά προβλήματα που αντιμετώπισε η μητέρα του, ο πατέρας του έχει υποστεί λιποθυμικό επεισόδιο και διακομίστηκε στο «Θριάσιο» όπου και νοσηλεύεται. Ο τραγικός πατέρας βρίσκεται σε κατάσταση σοκ μετά τη δολοφονία του γιου του και έχει διαταραχές πανικού. Η βοήθεια που προσπαθούν να του παρέχουν οι γιατροί, είναι κυρίως ψυχολογική, όσο αυτό είναι δυνατό. Για προληπτικούς λόγους αναμένεται να διανυκτερεύσει στο νοσοκομείο. Σε περίπτωση που δεν βελτιωθεί η κατάστασή του, δύσκολα οι γιατροί θα επιτρέψουν να παραβρεθεί στην κηδεία του παιδιού του.",False
newsbomb.gr,https://www.newsbomb.gr/ellada/story/1457111/epeisodia-sti-nea-filadelfeia-synelifthi-o-37xronos-kroatis-pou-pire-eksitirio-apo-ton-erythro-stavro,ΕΛΛΑΔΑ,Επεισόδια στη Νέα Φιλαδέλφεια: Συνελήφθη ο 37χρονος Κροάτης που πήρε εξιτήριο από τον Ερυθρό Σταυρό,2023-08-10T15:45:05+03:00,Newsbomb,"Newsbomb Ο 37χρονος νοσηλευόταν φρουρούμενος μετά την καταδρομική των Κροατών χούλιγκαν στην Opap Arena. Ένας ακόμη χούλιγκαν της Ντινάμο Ζάγκρεμπ βρίσκεται στα χέρια της αστυνομίας, καθώς συνελήφθη και επίσημα ο 37χρονος Κροάτης που νοσηλευόταν φρουρούμενος στον «Ερυθρό Σταυρό» μετά τα αιματηρά επεισόδια στη Νέα Φιλαδέλφεια. Ο Κροάτης έλαβε εξιτήριο στις 12:30 το μεσημέρι της Πέμπτης (10/08), ενώ στη συνέχεια τον παρέλαβε αυτοκίνητο της ΟΠΚΕ προκειμένου να τον μεταφέρει στη ΓΑΔΑ. Σύμφωνα με πληροφορίες, οι γιατροί του έδωσαν εξιτήριο καθώς το τραύμα το οποίο φέρει στο χέρι δεν αποτελεί λόγο παραμονής στο νοσοκομείο. Θα του απαγγελθούν κατηγορίες και θα ακολουθηθεί η διαδικασία όπως και στους άλλους συλληφθέντες.",False
